fecha_hecho;anio;mes;dia_semana;nombre_dia;genero;agrupa_edad;armas_medios;departamento;municipio;codigo_dane;nivel_geografico;cantidad
2025-02-13;2025;2;4;JUEVES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-13;2025;2;4;JUEVES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-13;2025;2;4;JUEVES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;147
2025-02-13;2025;2;4;JUEVES;SIN_DATO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-14;2025;2;5;VIERNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;30
2025-02-14;2025;2;5;VIERNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-02-14;2025;2;5;VIERNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-02-14;2025;2;5;VIERNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-14;2025;2;5;VIERNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;184
2025-02-14;2025;2;5;VIERNES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;53
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;34
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;15
2025-02-14;2025;2;5;VIERNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;167
2025-02-14;2025;2;5;VIERNES;MASCULINO;MENORES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;30
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;7
2025-02-15;2025;2;6;SÁBADO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;144
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;63
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;39
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;24
2025-02-15;2025;2;6;SÁBADO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;154
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;25
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;10
2025-02-16;2025;2;7;DOMINGO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;66
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;57
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;15
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;23
2025-02-16;2025;2;7;DOMINGO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;90
2025-02-17;2025;2;1;LUNES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;39
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-17;2025;2;1;LUNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;103
2025-02-17;2025;2;1;LUNES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;37
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;22
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;13
2025-02-17;2025;2;1;LUNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;136
2025-02-18;2025;2;2;MARTES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-18;2025;2;2;MARTES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;20
2025-02-18;2025;2;2;MARTES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;9
2025-02-18;2025;2;2;MARTES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-18;2025;2;2;MARTES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-18;2025;2;2;MARTES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;166
2025-02-18;2025;2;2;MARTES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-18;2025;2;2;MARTES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-18;2025;2;2;MARTES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-18;2025;2;2;MARTES;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-18;2025;2;2;MARTES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;45
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;20
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;9
2025-02-18;2025;2;2;MARTES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;140
2025-02-19;2025;2;3;MIÉRCOLES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;36
2025-02-19;2025;2;3;MIÉRCOLES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-02-19;2025;2;3;MIÉRCOLES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-19;2025;2;3;MIÉRCOLES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;10
2025-02-19;2025;2;3;MIÉRCOLES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;132
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;35
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;29
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;11
2025-02-19;2025;2;3;MIÉRCOLES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;143
2025-02-19;2025;2;3;MIÉRCOLES;SIN_DATO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;25
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;21
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-20;2025;2;4;JUEVES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;173
2025-02-20;2025;2;4;JUEVES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADOLESCENTES;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;42
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;28
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;15
2025-02-20;2025;2;4;JUEVES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;158
2025-02-20;2025;2;4;JUEVES;MASCULINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;36
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;15
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;8
2025-02-21;2025;2;5;VIERNES;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;172
2025-02-21;2025;2;5;VIERNES;FEMENINO;MENORES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-21;2025;2;5;VIERNES;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;51
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;33
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;13
2025-02-21;2025;2;5;VIERNES;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;132
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;32
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-22;2025;2;6;SÁBADO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;105
2025-02-22;2025;2;6;SÁBADO;FEMENINO;MENORES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;62
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;28
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;21
2025-02-22;2025;2;6;SÁBADO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;141
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;12
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;4
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-23;2025;2;7;DOMINGO;FEMENINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;85
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADOLESCENTES;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;43
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;3
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;ESCOPOLAMINA;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;5
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;14
2025-02-23;2025;2;7;DOMINGO;MASCULINO;ADULTOS;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;83
2025-02-24;2025;2;1;LUNES;FEMENINO;ADOLESCENTES;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-24;2025;2;1;LUNES;FEMENINO;ADOLESCENTES;NO REPORTADO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;1
2025-02-24;2025;2;1;LUNES;FEMENINO;ADOLESCENTES;SIN EMPLEO DE ARMAS;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;2
2025-02-24;2025;2;1;LUNES;FEMENINO;ADULTOS;ARMA BLANCA / CORTOPUNZANTE;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;34
2025-02-24;2025;2;1;LUNES;FEMENINO;ADULTOS;ARMA DE FUEGO;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;10
2025-02-24;2025;2;1;LUNES;FEMENINO;ADULTOS;CONTUNDENTES;CUNDINAMARCA;Bogotá D.C. (CT);11001000;municipio;6
